simulation_id,final_value,return_pct
722,115092.82109463478,15.09282109463478
723,83510.89095356272,-16.489109046437285
724,127537.01945724063,27.537019457240632
725,139470.67959984578,39.47067959984578
726,106908.22070536301,6.9082207053630125
727,109068.4462636178,9.068446263617806
728,128315.86485871067,28.315864858710672
729,98494.89559960965,-1.5051044003903515
730,95831.310731821,-4.168689268179005
731,159173.56530094618,59.17356530094619
732,107600.47512564759,7.600475125647586
733,150909.44467913124,50.909444679131234
734,143282.42914350308,43.28242914350307
735,109207.41547835118,9.207415478351177
736,120421.42304320038,20.42142304320038
737,120467.58748694198,20.46758748694198
738,105379.27127841089,5.379271278410888
739,109625.82421745379,9.625824217453788
740,132463.69249635778,32.46369249635778
741,127014.84354463419,27.014843544634193
742,127615.74004031715,27.61574004031715
743,108227.02374611289,8.227023746112886
744,126970.39432492499,26.970394324924985
745,78656.64736129965,-21.343352638700352
746,126761.60587786445,26.761605877864454
747,118178.27195489295,18.178271954892946
748,128270.44160852979,28.270441608529783
749,117977.01603933048,17.977016039330486
750,153021.9253754075,53.021925375407505
751,98714.99640800587,-1.2850035919941292
752,134153.62321936165,34.15362321936165
753,137972.4516345295,37.97245163452951
754,87154.94997958529,-12.84505002041471
755,119422.44615931294,19.42244615931294
756,120980.07305618761,20.980073056187614
757,96597.41986495748,-3.402580135042517
758,136004.57133332634,36.00457133332634
759,110509.6713513378,10.509671351337806
760,121642.61327675969,21.642613276759686
761,113880.46575852566,13.880465758525665
